link_id,time_index,utilization,latency_proxy,queue_proxy,variance,is_missing,staleness_count,disagreement,util_original,confidence
IPLSng__KSCYng,787,1.148698,500.0,3459.086,0.071957,False,0,7.7e-05,1.148698,0.877289
KSCYng__SNVAng,787,1.843304,500.0,10349.576,0.16135,False,0,0.085063,1.843304,0.535393
LOSAng__SNVAng,787,0.854489,34.362,540.531,0.114714,False,0,0.087257,0.854489,0.615761
NYCMng__WASHng,787,0.079697,5.433,0.0,0.007989,False,0,0.040851,0.079697,0.907988
SNVAng__STTLng,787,,,,0.092568,True,0,0.08394,0.930906,0.23132
ATLAM5__ATLAng,788,0.793593,24.224,0.0,0.081119,False,0,0.057309,0.793593,0.740058
ATLAng__CHINng,788,0.423873,8.679,0.0,0.03734,False,0,0.018038,0.423873,0.902546
ATLAng__HSTNng,788,1.487753,500.0,6822.511,0.114307,False,0,0.010655,1.487753,0.777835
ATLAng__IPLSng,788,0.287134,7.014,0.0,0.035998,False,0,0.079131,0.287134,0.776324
ATLAng__WASHng,788,0.775344,22.256,0.0,0.072691,False,0,0.038545,0.775344,0.794934
CHINng__IPLSng,788,0.939988,83.317,1388.681,0.059191,False,0,0.091146,0.939988,0.708752
CHINng__NYCMng,788,0.723382,18.075,0.0,0.048034,False,0,0.028684,0.723382,0.860637
DNVRng__KSCYng,788,0.642845,14.0,0.0,0.044988,False,0,0.019902,0.642845,0.884682
DNVRng__SNVAng,788,,,,0.012539,True,0,0.110661,0.219166,0.320884
HSTNng__KSCYng,788,1.476619,500.0,6712.063,0.16,False,0,0.023259,1.476619,0.668021
IPLSng__KSCYng,788,1.131105,500.0,3284.557,0.071581,False,0,0.075921,1.131105,0.718239
KSCYng__SNVAng,788,1.75439,500.0,9467.548,0.175047,False,0,0.014357,1.75439,0.659349
LOSAng__SNVAng,788,0.803529,25.449,35.004,0.118701,False,0,0.038771,0.803529,0.710611
NYCMng__WASHng,788,0.076073,5.412,0.0,0.008802,False,0,0.037582,0.076073,0.913392
SNVAng__STTLng,788,,,,0.102136,True,0,0.019176,0.882849,0.350282
ATLAM5__ATLAng,789,0.766959,21.455,0.0,0.083336,False,0,0.004899,0.766959,0.846396
ATLAng__CHINng,789,0.467206,9.384,0.0,0.039349,False,0,0.003614,0.467206,0.929263
ATLAng__HSTNng,789,1.49323,500.0,6876.837,0.122027,False,0,0.054707,1.49323,0.670987
ATLAng__IPLSng,789,,,,0.031921,True,0,0.00424,0.31996,0.509697
ATLAng__WASHng,789,,,,0.080445,True,0,0.089393,0.750295,0.241926
CHINng__IPLSng,789,0.91477,58.665,1138.523,0.057501,False,0,0.008922,0.91477,0.885006
CHINng__NYCMng,789,0.731567,18.627,0.0,0.052758,False,0,0.05916,0.731567,0.787842
DNVRng__KSCYng,789,0.611191,12.86,0.0,0.044921,False,0,0.062408,0.611191,0.795283
DNVRng__SNVAng,789,,,,0.013644,True,0,0.05258,0.234359,0.441195
HSTNng__KSCYng,789,1.487247,500.0,6817.486,0.168289,False,0,0.048291,1.487247,0.600195
IPLSng__KSCYng,789,,,,0.07058,True,0,0.04557,1.134138,0.352201
KSCYng__SNVAng,789,1.776658,500.0,9688.449,0.180987,False,0,0.006011,1.776658,0.666099
LOSAng__SNVAng,789,0.821367,27.99,211.957,0.11983,False,0,0.005156,0.821367,0.77935
NYCMng__WASHng,789,,,,0.009046,True,0,0.002006,0.072472,0.556088
SNVAng__STTLng,789,1.163824,500.0,3609.134,0.106952,False,0,0.03108,1.163824,0.74822
ATLAM5__ATLAng,790,0.797849,24.734,0.0,0.088745,False,0,0.047563,0.797849,0.746685
ATLAng__CHINng,790,0.441235,8.948,0.0,0.038354,False,0,0.027791,0.441235,0.880157
ATLAng__HSTNng,790,1.490503,500.0,6849.785,0.127552,False,0,0.011216,1.490503,0.752516
ATLAng__IPLSng,790,0.284181,6.985,0.0,0.029916,False,0,0.015753,0.284181,0.920888
ATLAng__WASHng,790,,,,0.087851,True,0,0.040353,0.708806,0.331716
CHINng__IPLSng,790,0.901558,50.791,1007.454,0.060077,False,0,0.066493,0.901558,0.759059
CHINng__NYCMng,790,,,,0.056616,True,1,0.078991,0.70894,0.192119
DNVRng__KSCYng,790,0.611191,12.86,0.0,0.046746,False,1,0.017551,0.615294,0.771289
DNVRng__SNVAng,790,0.212449,6.349,0.0,0.013357,False,0,0.011424,0.212449,0.960184
HSTNng__KSCYng,790,1.449485,500.0,6442.893,0.175881,False,0,0.044029,1.449485,0.595335
IPLSng__KSCYng,790,,,,0.062944,True,0,0.085359,1.106221,0.282318
KSCYng__SNVAng,790,,,,0.184662,True,0,0.069221,1.699932,0.094493
LOSAng__SNVAng,790,0.797506,24.692,0.0,0.1237,False,0,0.025639,0.797506,0.729158
NYCMng__WASHng,790,0.071451,5.385,0.0,0.009528,False,0,0.045747,0.071451,0.894873
SNVAng__STTLng,790,0.885148,43.534,844.669,0.111483,False,0,0.021418,0.885148,0.760313
ATLAM5__ATLAng,791,0.722433,18.014,0.0,0.089382,False,0,0.030195,0.722433,0.782104
ATLAng__CHINng,791,0.438892,8.911,0.0,0.032003,False,0,0.011326,0.438892,0.926408
ATLAng__HSTNng,791,1.57926,500.0,7730.257,0.117147,False,0,0.040918,1.57926,0.708923
ATLAng__IPLSng,791,0.285293,6.996,0.0,0.03218,False,0,0.003309,0.285293,0.942971
ATLAng__WASHng,791,0.738151,19.095,0.0,0.085024,False,0,0.043207,0.738151,0.762639
CHINng__IPLSng,791,0.929131,70.553,1280.98,0.059077,False,0,0.012078,0.929131,0.875486
CHINng__NYCMng,791,,,,0.049876,True,0,0.036666,0.720825,0.408684
DNVRng__KSCYng,791,0.623248,13.271,0.0,0.044281,False,0,0.046667,0.623248,0.829602
DNVRng__SNVAng,791,0.222263,6.429,0.0,0.015991,False,0,0.058514,0.222263,0.856205
HSTNng__KSCYng,791,1.544513,500.0,7385.564,0.105405,False,0,0.069949,1.544513,0.669177
IPLSng__KSCYng,791,,,,0.063946,True,0,0.016191,1.127278,0.426167
KSCYng__SNVAng,791,,,,0.115966,True,0,0.018284,1.833424,0.32696
LOSAng__SNVAng,791,0.812037,26.601,119.411,0.048112,False,0,0.059292,0.812037,0.796031
NYCMng__WASHng,791,0.0767,5.415,0.0,0.010199,False,0,0.015518,0.0767,0.957316
SNVAng__STTLng,791,1.014645,500.0,2129.279,0.10814,False,0,0.093446,1.014645,0.614708
ATLAM5__ATLAng,792,0.795892,24.497,0.0,0.089041,False,0,0.019647,0.795892,0.80494
ATLAng__CHINng,792,0.42318,8.668,0.0,0.030305,False,0,0.021521,0.42318,0.908031
ATLAng__HSTNng,792,1.460944,500.0,6556.561,0.111445,False,0,0.059343,1.460944,0.680509
ATLAng__IPLSng,792,0.293017,7.072,0.0,0.030204,False,0,0.004739,0.293017,0.94356
ATLAng__WASHng,792,0.717247,17.683,0.0,0.084666,False,0,0.017742,0.717247,0.816926
CHINng__IPLSng,792,0.859189,35.509,587.155,0.056768,False,0,0.022635,0.859189,0.85746
CHINng__NYCMng,792,0.681757,15.711,0.0,0.041992,False,0,0.01042,0.681757,0.910113
DNVRng__KSCYng,792,0.623222,13.27,0.0,0.039705,False,0,0.049731,0.623222,0.831488
DNVRng__SNVAng,792,0.213316,6.356,0.0,0.013726,False,0,0.021654,0.213316,0.937963
HSTNng__KSCYng,792,1.411677,500.0,6067.833,0.10314,False,0,0.094021,1.411677,0.622607
IPLSng__KSCYng,792,1.054228,500.0,2521.942,0.061975,False,0,0.003509,1.054228,0.888253
KSCYng__SNVAng,792,,,,0.119977,True,0,0.056585,1.629974,0.238984
LOSAng__SNVAng,792,0.757361,20.607,0.0,0.046018,False,0,0.012607,0.757361,0.898172
NYCMng__WASHng,792,0.068394,5.367,0.0,0.008512,False,0,0.120234,0.068394,0.739848
SNVAng__STTLng,792,0.831715,29.711,314.608,0.113689,False,0,0.079909,0.831715,0.633103
ATLAM5__ATLAng,793,0.744239,19.55,0.0,0.060337,False,0,0.036053,0.744239,0.822697
ATLAng__CHINng,793,0.429286,8.761,0.0,0.032127,False,0,0.100424,0.429286,0.738533
ATLAng__HSTNng,793,1.409316,500.0,6044.413,0.109964,False,0,0.004588,1.409316,0.798526
ATLAng__IPLSng,793,0.277941,6.925,0.0,0.031354,False,0,0.082848,0.277941,0.776958
ATLAng__WASHng,793,0.713042,17.424,0.0,0.05281,False,0,0.050867,0.713042,0.805214
CHINng__IPLSng,793,0.857724,35.143,572.626,0.056018,False,0,0.029205,0.857724,0.844991
CHINng__NYCMng,793,0.681757,15.711,0.0,0.046962,False,1,0.049559,0.653927,0.703482
DNVRng__KSCYng,793,0.623858,13.293,0.0,0.039797,False,0,0.068329,0.623858,0.792151
DNVRng__SNVAng,793,0.213256,6.355,0.0,0.018034,False,0,0.140061,0.213256,0.680735
HSTNng__KSCYng,793,1.367434,500.0,5628.948,0.104874,False,0,0.054159,1.367434,0.7034
IPLSng__KSCYng,793,1.04832,500.0,2463.335,0.063402,False,0,0.069733,1.04832,0.746176
KSCYng__SNVAng,793,,,,0.126607,True,0,0.042995,1.57719,0.255522
LOSAng__SNVAng,793,,,,0.054742,True,0,0.085894,0.724466,0.296136
NYCMng__WASHng,793,0.065114,5.348,0.0,0.005182,False,0,0.019426,0.065114,0.958228
SNVAng__STTLng,793,0.831715,29.711,314.608,0.115604,False,1,0.059926,0.811106,0.556558
ATLAM5__ATLAng,794,,,,0.050856,True,0,0.007641,0.732317,0.468028
ATLAng__CHINng,794,0.409236,8.464,0.0,0.029486,False,0,0.073618,0.409236,0.799803
ATLAng__HSTNng,794,1.339931,500.0,5356.119,0.105157,False,0,0.033849,1.339931,0.74566
ATLAng__IPLSng,794,0.261704,6.772,0.0,0.024786,False,0,0.077624,0.261704,0.799931
ATLAng__WASHng,794,0.659607,14.689,0.0,0.047667,False,0,0.050702,0.659607,0.814933
CHINng__IPLSng,794,0.847486,32.784,471.061,0.060656,False,0,0.107892,0.847486,0.670816
CHINng__NYCMng,794,0.635789,13.728,0.0,0.047724,False,0,0.001583,0.635789,0.91828
DNVRng__KSCYng,794,0.565112,11.497,0.0,0.041906,False,0,0.019145,0.565112,0.891895
DNVRng__SNVAng,794,0.192367,6.191,0.0,0.019792,False,0,0.092187,0.192367,0.77836
HSTNng__KSCYng,794,1.343138,500.0,5387.926,0.103594,False,0,0.005247,1.343138,0.808748
IPLSng__KSCYng,794,1.034926,500.0,2330.466,0.068023,False,0,0.067908,1.034926,0.7416
KSCYng__SNVAng,794,,,,0.123679,True,0,0.02275,1.621716,0.303497
LOSAng__SNVAng,794,0.78712,23.487,0.0,0.055045,False,0,0.027488,0.78712,0.850378
NYCMng__WASHng,794,0.070134,5.377,0.0,0.005074,False,0,0.00262,0.070134,0.99382
SNVAng__STTLng,794,0.83248,29.847,322.205,0.119431,False,0,0.002244,0.83248,0.78621
ATLAM5__ATLAng,795,0.687796,16.015,0.0,0.053804,False,0,0.075412,0.687796,0.751707
ATLAng__CHINng,795,0.429357,8.762,0.0,0.031519,False,0,0.036698,0.429357,0.873856
ATLAng__HSTNng,795,1.333034,500.0,5287.699,0.110126,False,0,0.07188,1.333034,0.656506
ATLAng__IPLSng,795,0.262469,6.779,0.0,0.024441,False,0,0.012289,0.262469,0.938162
ATLAng__WASHng,795,0.637512,13.794,0.0,0.043238,False,0,0.023732,0.637512,0.879806
CHINng__IPLSng,795,0.804312,25.551,42.78,0.067144,False,0,0.032206,0.804312,0.818395
CHINng__NYCMng,795,0.633687,13.65,0.0,0.051903,False,0,0.01734,0.633687,0.877477
DNVRng__KSCYng,795,,,,0.0454,True,0,0.062273,0.546801,0.362909
DNVRng__SNVAng,795,0.215098,6.37,0.0,0.021796,False,0,0.04232,0.215098,0.879734
HSTNng__KSCYng,795,1.320686,500.0,5165.205,0.112404,False,0,0.065174,1.320686,0.666481
IPLSng__KSCYng,795,1.02075,500.0,2189.836,0.079423,False,0,0.032798,1.02075,0.79477
KSCYng__SNVAng,795,,,,0.13331,True,0,0.020833,1.582715,0.289984
LOSAng__SNVAng,795,0.719455,17.822,0.0,0.058248,False,0,0.104404,0.719455,0.682549
NYCMng__WASHng,795,,,,0.004979,True,0,0.089339,0.066852,0.379569
SNVAng__STTLng,795,0.808159,26.063,80.939,0.12687,False,0,0.025159,0.808159,0.724394
ATLAM5__ATLAng,796,0.687986,16.025,0.0,0.056014,False,0,0.029868,0.687986,0.8436
ATLAng__CHINng,796,0.399139,8.321,0.0,0.032019,False,0,0.02873,0.399139,0.889726
ATLAng__HSTNng,796,1.324516,500.0,5203.195,0.110636,False,0,0.023152,1.324516,0.758203
ATLAng__IPLSng,796,0.24651,6.636,0.0,0.020055,False,0,0.058155,0.24651,0.849555
ATLAng__WASHng,796,0.677762,15.516,0.0,0.041562,False,0,0.011654,0.677762,0.908297
CHINng__IPLSng,796,0.804732,25.606,46.946,0.064944,False,0,0.045693,0.804732,0.793997
CHINng__NYCMng,796,0.656298,14.548,0.0,0.049174,False,0,0.010484,0.656298,0.896891
DNVRng__KSCYng,796,,,,0.051865,True,0,0.011608,0.55537,0.457832
DNVRng__SNVAng,796,0.186911,6.149,0.0,0.020235,False,0,0.030375,0.186911,0.907736
HSTNng__KSCYng,796,1.294416,500.0,4904.603,0.111796,False,0,0.138828,1.294416,0.512466
IPLSng__KSCYng,796,0.992957,500.0,1914.137,0.073929,False,0,0.044283,0.992957,0.780592
KSCYng__SNVAng,796,1.550454,500.0,7444.502,0.12437,False,0,0.030388,1.550454,0.717935
LOSAng__SNVAng,796,0.736371,18.966,0.0,0.06017,False,0,0.029723,0.736371,0.836331
NYCMng__WASHng,796,0.06151,5.328,0.0,0.005507,False,0,0.048457,0.06151,0.896493
SNVAng__STTLng,796,0.805351,25.687,53.083,0.078847,False,0,0.01177,0.805351,0.840108
ATLAM5__ATLAng,797,0.718601,17.768,0.0,0.055557,False,0,0.024384,0.718601,0.855983
ATLAng__CHINng,797,0.383735,8.113,0.0,0.036953,False,0,0.016789,0.383735,0.905883
ATLAng__HSTNng,797,1.330793,500.0,5265.469,0.114815,False,0,0.061812,1.330793,0.669167
ATLAng__IPLSng,797,0.260536,6.762,0.0,0.019283,False,0,0.103376,0.260536,0.755722
ATLAng__WASHng,797,0.660045,14.708,0.0,0.046372,False,0,0.078761,0.660045,0.758198
CHINng__IPLSng,797,0.835576,30.409,352.914,0.060613,False,0,0.009525,0.835576,0.878064
CHINng__NYCMng,797,0.662979,14.836,0.0,0.047349,False,0,0.020199,0.662979,0.879755
DNVRng__KSCYng,797,0.553304,11.193,0.0,0.052192,False,0,0.001705,0.553304,0.909879
DNVRng__SNVAng,797,0.198291,6.237,0.0,0.019539,False,0,0.008397,0.198291,0.955292
HSTNng__KSCYng,797,1.297258,500.0,4932.795,0.113575,False,0,0.004166,1.297258,0.792836
IPLSng__KSCYng,797,1.023243,500.0,2214.571,0.070127,False,0,0.117029,1.023243,0.63431
KSCYng__SNVAng,797,1.52759,500.0,7217.696,0.123779,False,0,0.013258,1.52759,0.755089
LOSAng__SNVAng,797,,,,0.058742,True,0,0.064506,0.741749,0.333894
NYCMng__WASHng,797,0.068234,5.366,0.0,0.00608,False,0,0.019426,0.068234,0.956589
SNVAng__STTLng,797,0.77103,21.837,0.0,0.078304,False,0,0.014647,0.77103,0.835038
ATLAM5__ATLAng,798,0.663162,14.844,0.0,0.059856,False,0,0.022989,0.663162,0.851087
ATLAng__CHINng,798,0.363457,7.855,0.0,0.034146,False,0,0.015855,0.363457,0.912965
ATLAng__HSTNng,798,1.242676,500.0,4391.348,0.082989,False,0,0.005572,1.242676,0.845613
ATLAng__IPLSng,798,0.25265,6.69,0.0,0.018006,False,0,0.11638,0.25265,0.730663
ATLAng__WASHng,798,0.640298,13.9,0.0,0.039003,False,0,0.067629,0.640298,0.795071
CHINng__IPLSng,798,,,,0.053188,True,1,0.072476,0.769813,0.212086
CHINng__NYCMng,798,0.579063,11.878,0.0,0.043363,False,0,0.064529,0.579063,0.793655
DNVRng__KSCYng,798,0.535832,10.772,0.0,0.050422,False,0,0.000527,0.535832,0.915587
DNVRng__SNVAng,798,0.16981,6.023,0.0,0.017956,False,0,0.055802,0.16981,0.858336
HSTNng__KSCYng,798,1.229699,500.0,4262.614,0.084143,False,0,0.055706,1.229699,0.737923
IPLSng__KSCYng,798,0.954111,108.959,1528.782,0.070248,False,0,0.130296,0.954111,0.606149
KSCYng__SNVAng,798,1.449648,500.0,6444.51,0.097904,False,0,0.011142,1.449648,0.8067
LOSAng__SNVAng,798,,,,0.05797,True,0,0.033197,0.6578,0.401241
NYCMng__WASHng,798,0.068571,5.368,0.0,0.009122,False,0,0.066979,0.068571,0.850895
SNVAng__STTLng,798,0.761401,20.956,0.0,0.041967,False,0,0.001987,0.761401,0.927919
ATLAM5__ATLAng,799,0.654579,14.475,0.0,0.053548,False,0,0.008741,0.654579,0.89259
ATLAng__CHINng,799,0.381639,8.086,0.0,0.039158,False,0,0.040172,0.381639,0.852619
ATLAng__HSTNng,799,1.266073,500.0,4623.444,0.085765,False,0,0.00901,1.266073,0.833313
ATLAng__IPLSng,799,0.226425,6.463,0.0,0.016648,False,0,0.038524,0.226425,0.897109
ATLAng__WASHng,799,0.635008,13.699,0.0,0.043554,False,0,0.021687,0.635008,0.883538
CHINng__IPLSng,799,,,,0.054585,True,0,0.073594,0.758483,0.322328
CHINng__NYCMng,799,0.614909,12.984,0.0,0.047011,False,0,0.001149,0.614909,0.920493
DNVRng__KSCYng,799,0.523529,10.494,0.0,0.046069,False,0,0.027073,0.523529,0.86761
DNVRng__SNVAng,799,0.175201,6.062,0.0,0.016388,False,0,0.037475,0.175201,0.899792
HSTNng__KSCYng,799,1.226536,500.0,4231.234,0.084183,False,0,0.046967,1.226536,0.756255
IPLSng__KSCYng,799,0.931761,73.272,1307.072,0.072279,False,0,0.006162,0.931761,0.863887
KSCYng__SNVAng,799,1.452602,500.0,6473.813,0.099524,False,0,0.008217,1.452602,0.809909
LOSAng__SNVAng,799,0.663201,14.846,0.0,0.058231,False,0,0.018177,0.663201,0.864183
NYCMng__WASHng,799,0.068571,5.368,0.0,0.01001,False,1,0.031858,0.060168,0.808103
SNVAng__STTLng,799,0.749255,19.941,0.0,0.043544,False,0,0.03142,0.749255,0.863056
ATLAM5__ATLAng,800,0.632805,13.617,0.0,0.053225,False,0,0.066459,0.632805,0.771618
ATLAng__CHINng,800,0.375565,8.007,0.0,0.040327,False,0,0.028561,0.375565,0.87494
ATLAng__HSTNng,800,1.237388,500.0,4338.886,0.096997,False,0,0.084934,1.237388,0.652939
ATLAng__IPLSng,800,0.260705,6.763,0.0,0.014081,False,0,0.030949,0.260705,0.91774
ATLAng__WASHng,800,0.627935,13.439,0.0,0.047822,False,0,0.053489,0.627935,0.808781
CHINng__IPLSng,800,0.705379,16.971,0.0,0.058356,False,0,0.022599,0.705379,0.854641
CHINng__NYCMng,800,0.568042,11.575,0.0,0.05206,False,0,0.006278,0.568042,0.90049
DNVRng__KSCYng,800,0.492254,9.847,0.0,0.040042,False,0,0.014296,0.492254,0.905504
DNVRng__SNVAng,800,0.167526,6.006,0.0,0.014668,False,0,0.004146,0.167526,0.973121
HSTNng__KSCYng,800,1.17089,500.0,3679.224,0.094448,False,0,0.036961,1.17089,0.758622
IPLSng__KSCYng,800,0.869575,38.336,690.179,0.07749,False,0,0.017821,0.869575,0.829835
KSCYng__SNVAng,800,1.383964,500.0,5792.926,0.121387,False,0,0.039569,1.383964,0.704036
LOSAng__SNVAng,800,0.660326,14.72,0.0,0.063617,False,0,0.060081,0.660326,0.766113
NYCMng__WASHng,800,0.060979,5.325,0.0,0.013614,False,0,0.021945,0.060979,0.937556
SNVAng__STTLng,800,,,,0.058882,True,0,0.030366,0.707243,0.405541
ATLAM5__ATLAng,801,0.635855,13.731,0.0,0.049265,False,0,0.003059,0.635855,0.912361
ATLAng__CHINng,801,0.343306,7.614,0.0,0.040882,False,0,0.069532,0.343306,0.78764
ATLAng__HSTNng,801,1.231507,500.0,4280.553,0.104481,False,0,0.020727,1.231507,0.774528
ATLAng__IPLSng,801,0.237939,6.561,0.0,0.01443,False,0,0.022745,0.237939,0.934384
ATLAng__WASHng,801,0.627935,13.439,0.0,0.050791,False,1,0.040221,0.610131,0.716173
CHINng__IPLSng,801,0.757037,20.579,0.0,0.060887,False,0,0.017374,0.757037,0.861034
CHINng__NYCMng,801,0.584857,12.044,0.0,0.05638,False,0,0.050448,0.584857,0.799589
DNVRng__KSCYng,801,0.472274,9.475,0.0,0.039783,False,0,0.028769,0.472274,0.875494
DNVRng__SNVAng,801,,,,0.014525,True,0,0.007096,0.172214,0.535384
HSTNng__KSCYng,801,1.17089,500.0,3679.224,0.103211,False,1,0.05275,1.182802,0.594256
IPLSng__KSCYng,801,0.950669,101.357,1494.639,0.079448,False,0,0.049212,0.950669,0.760155
KSCYng__SNVAng,801,1.456925,500.0,6516.696,0.124927,False,0,0.00733,1.456925,0.765485
LOSAng__SNVAng,801,0.629386,13.491,0.0,0.057627,False,0,0.029137,0.629386,0.842202
NYCMng__WASHng,801,0.057336,5.304,0.0,0.014908,False,0,0.016114,0.057336,0.947479
SNVAng__STTLng,801,,,,0.058195,True,0,0.009338,0.767825,0.451081
ATLAM5__ATLAng,802,0.600829,12.526,0.0,0.046288,False,0,0.004945,0.600829,0.913817
ATLAng__CHINng,802,0.320671,7.36,0.0,0.034114,False,0,0.023501,0.320671,0.896921
ATLAng__HSTNng,802,1.158276,500.0,3554.098,0.100215,False,0,0.040416,1.158276,0.740836
ATLAng__IPLSng,802,0.246409,6.635,0.0,0.015287,False,0,0.024408,0.246409,0.92932
ATLAng__WASHng,802,0.581606,11.95,0.0,0.057271,False,0,0.007949,0.581606,0.887474
CHINng__IPLSng,802,0.772399,21.968,0.0,0.065881,False,0,0.043919,0.772399,0.796027
CHINng__NYCMng,802,0.57857,11.864,0.0,0.055796,False,0,0.062453,0.57857,0.775371
DNVRng__KSCYng,802,0.493147,9.865,0.0,0.038155,False,0,0.044053,0.493147,0.846272
DNVRng__SNVAng,802,,,,0.012265,True,0,0.052785,0.199181,0.443277
HSTNng__KSCYng,802,1.150608,500.0,3478.031,0.095472,False,0,0.047411,1.150608,0.734747
IPLSng__KSCYng,802,0.933184,74.833,1321.187,0.081734,False,0,0.055735,0.933184,0.742251
KSCYng__SNVAng,802,1.409062,500.0,6041.897,0.127988,False,0,0.011147,1.409062,0.751866
LOSAng__SNVAng,802,0.6508,14.318,0.0,0.059092,False,0,0.051611,0.6508,0.7922
NYCMng__WASHng,802,0.055259,5.292,0.0,0.0156,False,0,0.046663,0.055259,0.881879
SNVAng__STTLng,802,0.732504,18.692,0.0,0.061917,False,0,0.055383,0.732504,0.779104
ATLAM5__ATLAng,803,0.600829,12.526,0.0,0.044903,False,1,0.048784,0.601714,0.708867
ATLAng__CHINng,803,0.370321,7.941,0.0,0.031208,False,0,0.005169,0.370321,0.940825
ATLAng__HSTNng,803,1.276623,500.0,4728.098,0.099018,False,0,0.020204,1.276623,0.785584
ATLAng__IPLSng,803,,,,0.018642,True,0,0.025802,0.241696,0.488483
ATLAng__WASHng,803,0.643251,14.015,0.0,0.055774,False,0,0.026629,0.643251,0.850861
CHINng__IPLSng,803,0.712634,17.399,0.0,0.068405,False,0,0.078546,0.712634,0.7185
CHINng__NYCMng,803,0.550007,11.111,0.0,0.05689,False,0,0.015746,0.550007,0.871748
DNVRng__KSCYng,803,0.480108,9.617,0.0,0.039609,False,0,0.060144,0.480108,0.809732
DNVRng__SNVAng,803,,,,0.012104,True,0,0.065169,0.175297,0.417487
HSTNng__KSCYng,803,1.206891,500.0,4036.36,0.093638,False,0,0.003541,1.206891,0.830483
IPLSng__KSCYng,803,0.838149,30.893,378.434,0.086975,False,0,0.036302,0.838149,0.773626
KSCYng__SNVAng,803,1.328759,500.0,5245.292,0.123353,False,0,0.049564,1.328759,0.679404
LOSAng__SNVAng,803,0.598114,12.441,0.0,0.052132,False,0,0.031703,0.598114,0.846811
NYCMng__WASHng,803,,,,0.015602,True,0,0.081482,0.090691,0.376758
SNVAng__STTLng,803,0.727889,18.375,0.0,0.064462,False,0,0.031025,0.727889,0.82577
ATLAM5__ATLAng,804,0.582496,11.976,0.0,0.044162,False,0,0.048608,0.582496,0.825731
ATLAng__CHINng,804,0.304385,7.188,0.0,0.029708,False,0,0.049322,0.304385,0.850568
ATLAng__HSTNng,804,1.096386,500.0,2940.154,0.102694,False,0,0.020978,1.096386,0.777255
ATLAng__IPLSng,804,,,,0.019127,True,0,0.027326,0.21917,0.484391
ATLAng__WASHng,804,0.544983,10.989,0.0,0.054501,False,0,0.061039,0.544983,0.780709
CHINng__IPLSng,804,0.697894,16.551,0.0,0.062628,False,0,0.032635,0.697894,0.82572
CHINng__NYCMng,804,0.515875,10.328,0.0,0.05081,False,0,0.035983,0.515875,0.840205
DNVRng__KSCYng,804,0.472275,9.475,0.0,0.040886,False,0,0.066106,0.472275,0.794849
DNVRng__SNVAng,804,0.184958,6.135,0.0,0.017855,False,0,0.075037,0.184958,0.81801
HSTNng__KSCYng,804,1.095402,500.0,2930.383,0.098431,False,0,0.03028,1.095402,0.765435
IPLSng__KSCYng,804,0.85517,34.523,547.291,0.080672,False,0,0.01186,0.85517,0.836593
KSCYng__SNVAng,804,,,,0.123903,True,0,0.010513,1.32833,0.328862
LOSAng__SNVAng,804,0.616205,13.028,0.0,0.04819,False,0,0.010111,0.616205,0.899469
NYCMng__WASHng,804,0.051402,5.271,0.0,0.016045,False,0,0.026104,0.051402,0.924366
SNVAng__STTLng,804,0.697036,16.504,0.0,0.068364,False,0,0.078233,0.697036,0.719233
ATLAM5__ATLAng,805,0.566848,11.543,0.0,0.046174,False,0,0.049116,0.566848,0.820994
ATLAng__CHINng,805,0.304385,7.188,0.0,0.02926,False,1,0.025841,0.303791,0.785693
ATLAng__HSTNng,805,1.039862,500.0,2379.435,0.104026,False,0,0.029339,1.039862,0.757218
ATLAng__IPLSng,805,,,,0.02043,True,0,0.004763,0.25085,0.529536
ATLAng__WASHng,805,0.520493,10.427,0.0,0.057606,False,0,0.064938,0.520493,0.766838
CHINng__IPLSng,805,0.697894,16.551,0.0,0.065986,False,1,0.005919,0.656149,0.760724
CHINng__NYCMng,805,0.502744,10.055,0.0,0.051367,False,0,0.040435,0.502744,0.829814
DNVRng__KSCYng,805,,,,0.040247,True,0,0.044798,0.445636,0.409106
DNVRng__SNVAng,805,,,,0.021389,True,0,0.011351,0.173,0.513913
HSTNng__KSCYng,805,1.025999,500.0,2241.906,0.101399,False,0,0.068487,1.025999,0.679557
IPLSng__KSCYng,805,0.804929,25.632,48.896,0.084303,False,0,0.024848,0.804929,0.802621
KSCYng__SNVAng,805,,,,0.12908,True,0,0.033416,1.196386,0.271191
LOSAng__SNVAng,805,0.578161,11.853,0.0,0.049502,False,0,0.07485,0.578161,0.760732
