link_id,time_index,utilization,latency_proxy,queue_proxy
ATLAng__HSTNng,1204,0.889708,45.334,889.903
ATLAng__IPLSng,1204,0.172613,6.043,0.0
ATLAng__WASHng,1204,0.430256,8.776,0.0
CHINng__IPLSng,1204,0.518539,10.385,0.0
CHINng__NYCMng,1204,0.423938,8.68,0.0
DNVRng__KSCYng,1204,0.401681,8.357,0.0
DNVRng__SNVAng,1204,0.122062,5.695,0.0
HSTNng__KSCYng,1204,0.885324,43.601,846.418
IPLSng__KSCYng,1204,0.650052,14.288,0.0
KSCYng__SNVAng,1204,1.040462,500.0,2385.383
LOSAng__SNVAng,1204,0.488516,9.775,0.0
NYCMng__WASHng,1204,0.038914,5.202,0.0
SNVAng__STTLng,1204,0.522597,10.473,0.0
ATLAM5__ATLAng,1205,0.505675,10.115,0.0
ATLAng__CHINng,1205,0.271116,6.86,0.0
ATLAng__HSTNng,1205,0.960103,125.324,1588.226
ATLAng__IPLSng,1205,0.169593,6.021,0.0
ATLAng__WASHng,1205,0.446628,9.036,0.0
CHINng__IPLSng,1205,0.556337,11.27,0.0
CHINng__NYCMng,1205,0.440004,8.929,0.0
DNVRng__KSCYng,1205,0.430444,8.779,0.0
DNVRng__SNVAng,1205,0.141754,5.826,0.0
HSTNng__KSCYng,1205,0.93325,74.906,1321.839
IPLSng__KSCYng,1205,0.718447,17.759,0.0
KSCYng__SNVAng,1205,1.087575,500.0,2852.744
LOSAng__SNVAng,1205,0.475217,9.528,0.0
NYCMng__WASHng,1205,0.059909,5.319,0.0
SNVAng__STTLng,1205,0.558801,11.333,0.0
ATLAM5__ATLAng,1206,0.523589,10.495,0.0
ATLAng__CHINng,1206,0.304091,7.185,0.0
ATLAng__HSTNng,1206,0.96829,157.681,1669.44
ATLAng__IPLSng,1206,0.179671,6.095,0.0
ATLAng__WASHng,1206,0.476364,9.549,0.0
CHINng__IPLSng,1206,0.610951,12.852,0.0
CHINng__NYCMng,1206,0.460732,9.272,0.0
DNVRng__KSCYng,1206,0.392165,8.226,0.0
DNVRng__SNVAng,1206,0.132048,5.761,0.0
HSTNng__KSCYng,1206,0.937117,79.513,1360.201
IPLSng__KSCYng,1206,0.753307,20.268,0.0
KSCYng__SNVAng,1206,1.162691,500.0,3597.893
LOSAng__SNVAng,1206,0.527394,10.58,0.0
NYCMng__WASHng,1206,0.044269,5.232,0.0
SNVAng__STTLng,1206,0.567543,11.562,0.0
ATLAM5__ATLAng,1207,0.519057,10.396,0.0
ATLAng__CHINng,1207,0.268119,6.832,0.0
ATLAng__HSTNng,1207,1.0708,500.0,2686.337
ATLAng__IPLSng,1207,0.187359,6.153,0.0
ATLAng__WASHng,1207,0.497677,9.954,0.0
CHINng__IPLSng,1207,0.616027,13.022,0.0
CHINng__NYCMng,1207,0.43793,8.896,0.0
DNVRng__KSCYng,1207,0.420563,8.629,0.0
DNVRng__SNVAng,1207,0.144519,5.845,0.0
HSTNng__KSCYng,1207,1.024622,500.0,2228.252
IPLSng__KSCYng,1207,0.722448,18.015,0.0
KSCYng__SNVAng,1207,1.151135,500.0,3483.259
LOSAng__SNVAng,1207,0.521989,10.46,0.0
NYCMng__WASHng,1207,0.047706,5.25,0.0
SNVAng__STTLng,1207,0.645965,14.123,0.0
ATLAM5__ATLAng,1208,0.528417,10.603,0.0
ATLAng__CHINng,1208,0.305322,7.198,0.0
ATLAng__HSTNng,1208,0.977965,226.909,1765.411
ATLAng__IPLSng,1208,0.20873,6.319,0.0
ATLAng__WASHng,1208,0.491154,9.826,0.0
CHINng__IPLSng,1208,0.646088,14.128,0.0
CHINng__NYCMng,1208,0.502194,10.044,0.0
DNVRng__KSCYng,1208,0.417024,8.577,0.0
DNVRng__SNVAng,1208,0.130829,5.753,0.0
HSTNng__KSCYng,1208,1.055418,500.0,2533.75
IPLSng__KSCYng,1208,0.816226,27.207,160.965
KSCYng__SNVAng,1208,1.294677,500.0,4907.192
LOSAng__SNVAng,1208,0.654057,14.453,0.0
NYCMng__WASHng,1208,0.047245,5.248,0.0
SNVAng__STTLng,1208,0.588087,12.138,0.0
ATLAM5__ATLAng,1209,0.527316,10.578,0.0
ATLAng__CHINng,1209,0.316091,7.311,0.0
ATLAng__HSTNng,1209,1.069035,500.0,2668.83
ATLAng__IPLSng,1209,0.224652,6.449,0.0
ATLAng__WASHng,1209,0.525113,10.529,0.0
CHINng__IPLSng,1209,0.621816,13.221,0.0
CHINng__NYCMng,1209,0.471221,9.456,0.0
DNVRng__KSCYng,1209,0.455846,9.189,0.0
DNVRng__SNVAng,1209,0.178372,6.085,0.0
HSTNng__KSCYng,1209,1.033739,500.0,2318.692
IPLSng__KSCYng,1209,0.798015,24.754,0.0
KSCYng__SNVAng,1209,1.214138,500.0,4108.252
LOSAng__SNVAng,1209,0.590868,12.221,0.0
NYCMng__WASHng,1209,0.057407,5.305,0.0
SNVAng__STTLng,1209,0.616441,13.036,0.0
ATLAM5__ATLAng,1210,0.595297,12.355,0.0
ATLAng__CHINng,1210,0.357796,7.786,0.0
ATLAng__HSTNng,1210,1.104193,500.0,3017.597
ATLAng__IPLSng,1210,0.2213,6.421,0.0
ATLAng__WASHng,1210,0.557175,11.291,0.0
CHINng__IPLSng,1210,0.778051,22.528,0.0
CHINng__NYCMng,1210,0.491211,9.827,0.0
DNVRng__KSCYng,1210,0.543028,10.942,0.0
DNVRng__SNVAng,1210,0.161859,5.966,0.0
HSTNng__KSCYng,1210,1.091597,500.0,2892.643
IPLSng__KSCYng,1210,0.900565,50.284,997.603
KSCYng__SNVAng,1210,1.16616,500.0,3632.303
LOSAng__SNVAng,1210,0.562694,11.434,0.0
NYCMng__WASHng,1210,0.054188,5.286,0.0
SNVAng__STTLng,1210,0.652101,14.372,0.0
ATLAM5__ATLAng,1211,0.572466,11.695,0.0
ATLAng__CHINng,1211,0.350783,7.702,0.0
ATLAng__HSTNng,1211,1.086182,500.0,2838.923
ATLAng__IPLSng,1211,0.186767,6.148,0.0
ATLAng__WASHng,1211,0.515573,10.321,0.0
CHINng__IPLSng,1211,0.67829,15.542,0.0
CHINng__NYCMng,1211,0.54408,10.967,0.0
DNVRng__KSCYng,1211,0.460953,9.276,0.0
DNVRng__SNVAng,1211,0.165612,5.992,0.0
HSTNng__KSCYng,1211,1.028229,500.0,2264.034
IPLSng__KSCYng,1211,0.849657,33.257,492.596
KSCYng__SNVAng,1211,1.271189,500.0,4674.197
LOSAng__SNVAng,1211,0.58452,12.034,0.0
NYCMng__WASHng,1211,0.074744,5.404,0.0
SNVAng__STTLng,1211,0.656056,14.537,0.0
ATLAM5__ATLAng,1212,0.58804,12.137,0.0
ATLAng__CHINng,1212,0.339511,7.57,0.0
ATLAng__HSTNng,1212,1.184047,500.0,3809.75
ATLAng__IPLSng,1212,0.213942,6.361,0.0
ATLAng__WASHng,1212,0.568174,11.579,0.0
CHINng__IPLSng,1212,0.842637,31.774,422.963
CHINng__NYCMng,1212,0.687104,15.98,0.0
DNVRng__KSCYng,1212,0.479898,9.613,0.0
DNVRng__SNVAng,1212,0.15768,5.936,0.0
HSTNng__KSCYng,1212,1.122126,500.0,3195.494
IPLSng__KSCYng,1212,0.984354,319.576,1828.794
KSCYng__SNVAng,1212,1.347867,500.0,5434.845
LOSAng__SNVAng,1212,0.563775,11.462,0.0
NYCMng__WASHng,1212,0.056177,5.298,0.0
SNVAng__STTLng,1212,0.72369,18.096,0.0
ATLAM5__ATLAng,1213,0.618296,13.099,0.0
ATLAng__CHINng,1213,0.323566,7.392,0.0
ATLAng__HSTNng,1213,1.169778,500.0,3668.195
ATLAng__IPLSng,1213,0.218125,6.395,0.0
ATLAng__WASHng,1213,0.54282,10.937,0.0
CHINng__IPLSng,1213,0.693112,16.293,0.0
CHINng__NYCMng,1213,0.535057,10.754,0.0
DNVRng__KSCYng,1213,0.494889,9.899,0.0
DNVRng__SNVAng,1213,0.152201,5.898,0.0
HSTNng__KSCYng,1213,1.131106,500.0,3284.574
IPLSng__KSCYng,1213,0.846712,32.618,463.379
KSCYng__SNVAng,1213,1.309946,500.0,5058.667
LOSAng__SNVAng,1213,0.61268,12.909,0.0
NYCMng__WASHng,1213,0.06372,5.34,0.0
SNVAng__STTLng,1213,0.686573,15.953,0.0
ATLAM5__ATLAng,1214,0.611589,12.873,0.0
ATLAng__CHINng,1214,0.335955,7.53,0.0
ATLAng__HSTNng,1214,1.155187,500.0,3523.45
ATLAng__IPLSng,1214,0.235215,6.538,0.0
ATLAng__WASHng,1214,0.565395,11.505,0.0
CHINng__IPLSng,1214,0.702625,16.814,0.0
CHINng__NYCMng,1214,0.539871,10.867,0.0
DNVRng__KSCYng,1214,0.512382,10.254,0.0
DNVRng__SNVAng,1214,0.262752,6.782,0.0
HSTNng__KSCYng,1214,1.107338,500.0,3048.79
IPLSng__KSCYng,1214,0.869767,38.393,692.093
KSCYng__SNVAng,1214,1.29674,500.0,4927.658
LOSAng__SNVAng,1214,0.602786,12.588,0.0
NYCMng__WASHng,1214,0.050539,5.266,0.0
SNVAng__STTLng,1214,0.782741,23.014,0.0
ATLAM5__ATLAng,1215,0.618321,13.1,0.0
ATLAng__CHINng,1215,0.379466,8.058,0.0
ATLAng__HSTNng,1215,1.374971,500.0,5703.717
ATLAng__IPLSng,1215,0.243134,6.606,0.0
ATLAng__WASHng,1215,0.77419,22.143,0.0
CHINng__IPLSng,1215,0.737683,19.061,0.0
CHINng__NYCMng,1215,0.558453,11.324,0.0
DNVRng__KSCYng,1215,0.67928,15.59,0.0
DNVRng__SNVAng,1215,0.165345,5.99,0.0
HSTNng__KSCYng,1215,1.320145,500.0,5159.843
IPLSng__KSCYng,1215,0.925803,67.388,1247.966
KSCYng__SNVAng,1215,1.387092,500.0,5823.952
LOSAng__SNVAng,1215,0.615683,13.01,0.0
NYCMng__WASHng,1215,0.054105,5.286,0.0
SNVAng__STTLng,1215,0.693327,16.304,0.0
ATLAM5__ATLAng,1216,0.61497,12.986,0.0
ATLAng__CHINng,1216,0.352876,7.726,0.0
ATLAng__HSTNng,1216,1.214293,500.0,4109.791
ATLAng__IPLSng,1216,0.211812,6.344,0.0
ATLAng__WASHng,1216,0.610364,12.833,0.0
CHINng__IPLSng,1216,0.732957,18.724,0.0
CHINng__NYCMng,1216,0.59552,12.362,0.0
DNVRng__KSCYng,1216,0.48767,9.759,0.0
DNVRng__SNVAng,1216,0.184273,6.13,0.0
HSTNng__KSCYng,1216,1.189476,500.0,3863.6
IPLSng__KSCYng,1216,0.920572,62.95,1196.074
KSCYng__SNVAng,1216,1.448532,500.0,6433.436
LOSAng__SNVAng,1216,0.669264,15.118,0.0
NYCMng__WASHng,1216,0.05558,5.294,0.0
SNVAng__STTLng,1216,0.728411,18.41,0.0
ATLAM5__ATLAng,1217,0.664316,14.895,0.0
ATLAng__CHINng,1217,0.353272,7.731,0.0
ATLAng__HSTNng,1217,1.252846,500.0,4492.228
ATLAng__IPLSng,1217,0.2437,6.611,0.0
ATLAng__WASHng,1217,0.61525,12.995,0.0
CHINng__IPLSng,1217,0.757511,20.619,0.0
CHINng__NYCMng,1217,0.573184,11.715,0.0
DNVRng__KSCYng,1217,0.527623,10.585,0.0
DNVRng__SNVAng,1217,0.174963,6.06,0.0
HSTNng__KSCYng,1217,1.219663,500.0,4163.059
IPLSng__KSCYng,1217,0.934162,75.944,1330.89
KSCYng__SNVAng,1217,1.441967,500.0,6368.308
LOSAng__SNVAng,1217,0.632036,13.588,0.0
NYCMng__WASHng,1217,0.055443,5.293,0.0
SNVAng__STTLng,1217,0.756523,20.536,0.0
ATLAM5__ATLAng,1218,0.669727,15.139,0.0
ATLAng__CHINng,1218,0.396593,8.286,0.0
ATLAng__HSTNng,1218,1.266891,500.0,4631.556
ATLAng__IPLSng,1218,0.273234,6.88,0.0
ATLAng__WASHng,1218,0.626038,13.37,0.0
CHINng__IPLSng,1218,0.767639,21.518,0.0
CHINng__NYCMng,1218,0.62328,13.272,0.0
DNVRng__KSCYng,1218,0.526088,10.55,0.0
DNVRng__SNVAng,1218,0.199646,6.247,0.0
HSTNng__KSCYng,1218,1.254756,500.0,4511.179
IPLSng__KSCYng,1218,0.967282,152.82,1659.436
KSCYng__SNVAng,1218,1.4655,500.0,6601.759
LOSAng__SNVAng,1218,0.703409,16.858,0.0
NYCMng__WASHng,1218,0.075198,5.407,0.0
SNVAng__STTLng,1218,0.772537,21.982,0.0
ATLAM5__ATLAng,1219,0.675301,15.399,0.0
ATLAng__CHINng,1219,0.380478,8.071,0.0
ATLAng__HSTNng,1219,1.268222,500.0,4644.76
ATLAng__IPLSng,1219,0.249962,6.666,0.0
ATLAng__WASHng,1219,0.634195,13.669,0.0
CHINng__IPLSng,1219,0.809723,26.277,96.448
CHINng__NYCMng,1219,0.607036,12.724,0.0
DNVRng__KSCYng,1219,0.520301,10.423,0.0
DNVRng__SNVAng,1219,0.200031,6.25,0.0
HSTNng__KSCYng,1219,1.237666,500.0,4341.649
IPLSng__KSCYng,1219,0.953781,108.18,1525.504
KSCYng__SNVAng,1219,1.47816,500.0,6727.346
LOSAng__SNVAng,1219,0.668209,15.07,0.0
NYCMng__WASHng,1219,0.062093,5.331,0.0
SNVAng__STTLng,1219,0.780709,22.801,0.0
ATLAM5__ATLAng,1220,0.725867,18.239,0.0
ATLAng__CHINng,1220,0.419271,8.61,0.0
ATLAng__HSTNng,1220,1.314343,500.0,5102.285
ATLAng__IPLSng,1220,0.26393,6.793,0.0
ATLAng__WASHng,1220,0.666123,14.976,0.0
CHINng__IPLSng,1220,0.827555,28.995,273.341
CHINng__NYCMng,1220,0.629818,13.507,0.0
DNVRng__KSCYng,1220,0.547061,11.039,0.0
DNVRng__SNVAng,1220,0.17443,6.056,0.0
HSTNng__KSCYng,1220,1.275344,500.0,4715.408
IPLSng__KSCYng,1220,0.981482,270.004,1800.299
KSCYng__SNVAng,1220,1.518787,500.0,7130.364
LOSAng__SNVAng,1220,0.721923,17.981,0.0
NYCMng__WASHng,1220,0.062741,5.335,0.0
SNVAng__STTLng,1220,0.772713,21.999,0.0
ATLAM5__ATLAng,1221,0.730787,18.573,0.0
ATLAng__CHINng,1221,0.39526,8.268,0.0
ATLAng__HSTNng,1221,1.368747,500.0,5641.969
ATLAng__IPLSng,1221,0.272306,6.871,0.0
ATLAng__WASHng,1221,0.662114,14.798,0.0
CHINng__IPLSng,1221,0.852797,33.967,523.75
CHINng__NYCMng,1221,0.696639,16.482,0.0
DNVRng__KSCYng,1221,0.583267,11.998,0.0
DNVRng__SNVAng,1221,0.22201,6.427,0.0
HSTNng__KSCYng,1221,1.326961,500.0,5227.449
IPLSng__KSCYng,1221,1.049873,500.0,2478.738
KSCYng__SNVAng,1221,1.581526,500.0,7752.737
LOSAng__SNVAng,1221,0.739409,19.187,0.0
NYCMng__WASHng,1221,0.068687,5.369,0.0
SNVAng__STTLng,1221,0.813592,26.823,134.835
ATLAM5__ATLAng,1222,0.74038,19.259,0.0
ATLAng__CHINng,1222,0.406674,8.427,0.0
ATLAng__HSTNng,1222,1.686403,500.0,8793.119
ATLAng__IPLSng,1222,0.280288,6.947,0.0
ATLAng__WASHng,1222,0.707287,17.082,0.0
CHINng__IPLSng,1222,0.823975,28.405,237.831
CHINng__NYCMng,1222,0.645803,14.116,0.0
DNVRng__KSCYng,1222,0.726135,18.257,0.0
DNVRng__SNVAng,1222,0.207876,6.312,0.0
HSTNng__KSCYng,1222,1.649465,500.0,8426.695
IPLSng__KSCYng,1222,1.138606,500.0,3358.975
KSCYng__SNVAng,1222,1.857306,500.0,10488.479
LOSAng__SNVAng,1222,0.998313,500.0,1967.269
NYCMng__WASHng,1222,0.076351,5.413,0.0
SNVAng__STTLng,1222,0.820702,27.886,205.361
ATLAM5__ATLAng,1223,0.97976,247.041,1783.223
ATLAng__CHINng,1223,0.374089,7.988,0.0
ATLAng__HSTNng,1223,1.575497,500.0,7692.928
ATLAng__IPLSng,1223,0.30294,7.173,0.0
ATLAng__WASHng,1223,0.674392,15.356,0.0
CHINng__IPLSng,1223,0.829075,29.253,288.427
CHINng__NYCMng,1223,0.6264,13.383,0.0
DNVRng__KSCYng,1223,0.594724,12.337,0.0
DNVRng__SNVAng,1223,0.191334,6.183,0.0
HSTNng__KSCYng,1223,1.569918,500.0,7637.583
IPLSng__KSCYng,1223,1.04086,500.0,2389.331
KSCYng__SNVAng,1223,1.788319,500.0,9804.126
LOSAng__SNVAng,1223,0.73602,18.941,0.0
NYCMng__WASHng,1223,0.072594,5.391,0.0
SNVAng__STTLng,1223,1.037247,500.0,2353.487
ATLAM5__ATLAng,1224,0.775528,22.274,0.0
ATLAng__CHINng,1224,0.415356,8.552,0.0
ATLAng__HSTNng,1224,1.5237,500.0,7179.101
ATLAng__IPLSng,1224,0.277578,6.921,0.0
ATLAng__WASHng,1224,0.702434,16.803,0.0
CHINng__IPLSng,1224,0.869744,38.386,691.863
CHINng__NYCMng,1224,0.640919,13.924,0.0
DNVRng__KSCYng,1224,0.586011,12.078,0.0
DNVRng__SNVAng,1224,0.199803,6.248,0.0
HSTNng__KSCYng,1224,1.425455,500.0,6204.512
IPLSng__KSCYng,1224,1.075057,500.0,2728.57
KSCYng__SNVAng,1224,1.72751,500.0,9200.901
LOSAng__SNVAng,1224,0.76504,21.28,0.0
NYCMng__WASHng,1224,0.073437,5.396,0.0
SNVAng__STTLng,1224,0.865388,37.144,648.651
ATLAM5__ATLAng,1225,0.744151,19.543,0.0
ATLAng__CHINng,1225,0.419602,8.615,0.0
ATLAng__HSTNng,1225,1.450124,500.0,6449.231
ATLAng__IPLSng,1225,0.291415,7.056,0.0
ATLAng__WASHng,1225,0.73703,19.014,0.0
CHINng__IPLSng,1225,0.913717,57.949,1128.072
CHINng__NYCMng,1225,0.706969,17.063,0.0
DNVRng__KSCYng,1225,0.634875,13.694,0.0
DNVRng__SNVAng,1225,0.214229,6.363,0.0
HSTNng__KSCYng,1225,1.425316,500.0,6203.139
IPLSng__KSCYng,1225,1.08987,500.0,2875.506
KSCYng__SNVAng,1225,1.661595,500.0,8547.018
LOSAng__SNVAng,1225,0.752135,20.172,0.0
NYCMng__WASHng,1225,0.069388,5.373,0.0
SNVAng__STTLng,1225,0.854293,34.315,538.585
ATLAM5__ATLAng,1226,0.79394,24.265,0.0
ATLAng__CHINng,1226,0.448572,9.067,0.0
ATLAng__HSTNng,1226,1.933354,500.0,11242.869
ATLAng__IPLSng,1226,0.306928,7.214,0.0
ATLAng__WASHng,1226,1.166872,500.0,3639.373
CHINng__IPLSng,1226,0.908104,54.409,1072.387
CHINng__NYCMng,1226,0.717912,17.725,0.0
DNVRng__KSCYng,1226,1.026826,500.0,2250.115
DNVRng__SNVAng,1226,0.215819,6.376,0.0
HSTNng__KSCYng,1226,1.86153,500.0,10530.378
IPLSng__KSCYng,1226,1.096595,500.0,2942.219
KSCYng__SNVAng,1226,1.702777,500.0,8955.543
LOSAng__SNVAng,1226,0.781872,22.922,0.0
NYCMng__WASHng,1226,0.085359,5.467,0.0
SNVAng__STTLng,1226,0.897145,48.612,963.674
ATLAM5__ATLAng,1227,0.806488,25.838,64.359
ATLAng__CHINng,1227,0.4436,8.986,0.0
ATLAng__HSTNng,1227,1.54249,500.0,7365.504
ATLAng__IPLSng,1227,0.318087,7.332,0.0
ATLAng__WASHng,1227,0.775384,22.26,0.0
CHINng__IPLSng,1227,0.905409,52.859,1045.66
CHINng__NYCMng,1227,0.710826,17.291,0.0
DNVRng__KSCYng,1227,0.648468,14.223,0.0
DNVRng__SNVAng,1227,0.202168,6.267,0.0
HSTNng__KSCYng,1227,1.50594,500.0,7002.928
IPLSng__KSCYng,1227,1.093969,500.0,2916.169
KSCYng__SNVAng,1227,1.759644,500.0,9519.668
LOSAng__SNVAng,1227,0.801896,25.239,18.813
NYCMng__WASHng,1227,0.069672,5.374,0.0
SNVAng__STTLng,1227,0.914614,58.558,1136.97
ATLAM5__ATLAng,1228,0.863851,36.724,633.402
ATLAng__CHINng,1228,0.466255,9.368,0.0
ATLAng__HSTNng,1228,1.70884,500.0,9015.693
ATLAng__IPLSng,1228,0.296071,7.103,0.0
ATLAng__WASHng,1228,0.769442,21.687,0.0
CHINng__IPLSng,1228,0.959075,122.174,1578.021
CHINng__NYCMng,1228,0.740812,19.291,0.0
DNVRng__KSCYng,1228,0.649913,14.282,0.0
DNVRng__SNVAng,1228,0.214102,6.362,0.0
HSTNng__KSCYng,1228,1.683196,500.0,8761.303
IPLSng__KSCYng,1228,1.167278,500.0,3643.402
KSCYng__SNVAng,1228,1.915916,500.0,11069.89
LOSAng__SNVAng,1228,0.955929,113.455,1546.82
NYCMng__WASHng,1228,0.080689,5.439,0.0
SNVAng__STTLng,1228,0.89133,46.011,905.99
ATLAM5__ATLAng,1229,0.861554,36.115,610.618
ATLAng__CHINng,1229,0.455059,9.175,0.0
ATLAng__HSTNng,1229,1.63538,500.0,8286.972
ATLAng__IPLSng,1229,0.298076,7.123,0.0
ATLAng__WASHng,1229,0.776504,22.372,0.0
CHINng__IPLSng,1229,0.946206,92.948,1450.368
CHINng__NYCMng,1229,0.735682,18.917,0.0
DNVRng__KSCYng,1229,0.674658,15.368,0.0
DNVRng__SNVAng,1229,0.230325,6.496,0.0
HSTNng__KSCYng,1229,1.567059,500.0,7609.229
IPLSng__KSCYng,1229,1.147945,500.0,3451.617
KSCYng__SNVAng,1229,1.755295,500.0,9476.525
LOSAng__SNVAng,1229,0.848244,32.948,478.58
NYCMng__WASHng,1229,0.087736,5.481,0.0
SNVAng__STTLng,1229,0.900907,50.458,1001.0
ATLAM5__ATLAng,1230,0.830746,29.541,304.999
ATLAng__CHINng,1230,0.465405,9.353,0.0
ATLAng__HSTNng,1230,1.595706,500.0,7893.4
ATLAng__IPLSng,1230,0.313587,7.284,0.0
ATLAng__WASHng,1230,0.782134,22.95,0.0
CHINng__IPLSng,1230,1.271622,500.0,4678.494
CHINng__NYCMng,1230,0.818008,27.474,178.643
DNVRng__KSCYng,1230,0.672723,15.278,0.0
DNVRng__SNVAng,1230,0.22898,6.485,0.0
HSTNng__KSCYng,1230,1.567811,500.0,7616.686
IPLSng__KSCYng,1230,1.254506,500.0,4508.701
KSCYng__SNVAng,1230,1.914997,500.0,11060.775
LOSAng__SNVAng,1230,0.861899,36.205,614.041
NYCMng__WASHng,1230,0.095715,5.529,0.0
SNVAng__STTLng,1230,0.989113,459.25,1875.998
ATLAM5__ATLAng,1231,0.89737,48.718,965.906
ATLAng__CHINng,1231,0.492463,9.851,0.0
ATLAng__HSTNng,1231,1.64121,500.0,8344.803
ATLAng__IPLSng,1231,0.373189,7.977,0.0
ATLAng__WASHng,1231,0.825698,28.686,254.926
CHINng__IPLSng,1231,0.973548,189.02,1721.594
CHINng__NYCMng,1231,0.776967,22.418,0.0
DNVRng__KSCYng,1231,0.684331,15.839,0.0
DNVRng__SNVAng,1231,0.226829,6.467,0.0
HSTNng__KSCYng,1231,1.571287,500.0,7651.164
IPLSng__KSCYng,1231,1.214219,500.0,4109.053
KSCYng__SNVAng,1231,1.856143,500.0,10476.94
LOSAng__SNVAng,1231,0.968511,158.785,1671.629
NYCMng__WASHng,1231,0.082914,5.452,0.0
SNVAng__STTLng,1231,1.101794,500.0,2993.799
ATLAM5__ATLAng,1232,0.93977,83.014,1386.513
ATLAng__CHINng,1232,0.499945,9.999,0.0
ATLAng__HSTNng,1232,1.731874,500.0,9244.194
ATLAng__IPLSng,1232,0.349338,7.684,0.0
ATLAng__WASHng,1232,0.832971,29.935,327.068
CHINng__IPLSng,1232,1.028567,500.0,2267.387
CHINng__NYCMng,1232,0.825345,28.628,251.424
DNVRng__KSCYng,1232,0.698015,16.557,0.0
DNVRng__SNVAng,1232,0.227384,6.472,0.0
HSTNng__KSCYng,1232,1.674332,500.0,8673.376
IPLSng__KSCYng,1232,1.253082,500.0,4494.572
KSCYng__SNVAng,1232,1.954698,500.0,11454.6
LOSAng__SNVAng,1232,0.890163,45.522,894.415
NYCMng__WASHng,1232,0.084789,5.463,0.0
SNVAng__STTLng,1232,0.999222,500.0,1976.281
ATLAM5__ATLAng,1233,0.876468,40.475,758.567
ATLAng__CHINng,1233,0.525666,10.541,0.0
ATLAng__HSTNng,1233,1.633417,500.0,8267.494
ATLAng__IPLSng,1233,0.34619,7.647,0.0
ATLAng__WASHng,1233,0.809472,26.243,93.958
CHINng__IPLSng,1233,1.011007,500.0,2093.189
CHINng__NYCMng,1233,0.793094,24.166,0.0
DNVRng__KSCYng,1233,0.698062,16.56,0.0
DNVRng__SNVAng,1233,0.265234,6.805,0.0
HSTNng__KSCYng,1233,1.617174,500.0,8106.364
IPLSng__KSCYng,1233,1.21355,500.0,4102.419
KSCYng__SNVAng,1233,1.886198,500.0,10775.079
LOSAng__SNVAng,1233,0.913497,57.801,1125.886
NYCMng__WASHng,1233,0.082002,5.447,0.0
SNVAng__STTLng,1233,0.965046,143.045,1637.256
ATLAM5__ATLAng,1234,0.91287,57.386,1119.671
ATLAng__CHINng,1234,0.508554,10.174,0.0
ATLAng__HSTNng,1234,1.70052,500.0,8933.161
ATLAng__IPLSng,1234,0.336113,7.531,0.0
ATLAng__WASHng,1234,0.839018,31.059,387.056
CHINng__IPLSng,1234,1.039599,500.0,2376.824
CHINng__NYCMng,1234,0.810734,26.418,106.476
DNVRng__KSCYng,1234,0.753119,20.253,0.0
DNVRng__SNVAng,1234,0.242841,6.604,0.0
HSTNng__KSCYng,1234,1.667292,500.0,8603.533
IPLSng__KSCYng,1234,1.275701,500.0,4718.956
KSCYng__SNVAng,1234,1.956567,500.0,11473.142
LOSAng__SNVAng,1234,0.890403,45.622,896.794
NYCMng__WASHng,1234,0.078552,5.426,0.0
SNVAng__STTLng,1234,1.032011,500.0,2301.546
ATLAM5__ATLAng,1235,0.898858,49.436,980.675
ATLAng__CHINng,1235,0.511443,10.234,0.0
ATLAng__HSTNng,1235,1.714905,500.0,9075.859
ATLAng__IPLSng,1235,0.347592,7.664,0.0
ATLAng__WASHng,1235,0.837687,30.805,373.854
CHINng__IPLSng,1235,1.077102,500.0,2748.856
CHINng__NYCMng,1235,0.814485,26.952,143.692
DNVRng__KSCYng,1235,0.724728,18.164,0.0
DNVRng__SNVAng,1235,0.251224,6.678,0.0
HSTNng__KSCYng,1235,1.668533,500.0,8615.852
IPLSng__KSCYng,1235,1.295646,500.0,4916.804
KSCYng__SNVAng,1235,1.980865,500.0,11714.177
LOSAng__SNVAng,1235,0.930776,72.229,1297.293
NYCMng__WASHng,1235,0.093418,5.515,0.0
SNVAng__STTLng,1235,1.045497,500.0,2435.327
ATLAM5__ATLAng,1236,0.983811,308.843,1823.401
ATLAng__CHINng,1236,0.547657,11.054,0.0
ATLAng__HSTNng,1236,2.010806,500.0,12011.195
ATLAng__IPLSng,1236,0.366611,7.894,0.0
ATLAng__WASHng,1236,0.911562,56.537,1106.693
CHINng__IPLSng,1236,1.05924,500.0,2571.657
CHINng__NYCMng,1236,0.844208,32.094,438.543
DNVRng__KSCYng,1236,0.736881,19.003,0.0
DNVRng__SNVAng,1236,0.283129,6.975,0.0
HSTNng__KSCYng,1236,1.941674,500.0,11325.411
IPLSng__KSCYng,1236,1.304682,500.0,5006.448
KSCYng__SNVAng,1236,2.042973,500.0,12330.295
LOSAng__SNVAng,1236,0.979948,249.346,1785.08
NYCMng__WASHng,1236,0.085164,5.465,0.0
SNVAng__STTLng,1236,1.067539,500.0,2653.983
ATLAM5__ATLAng,1237,0.947739,95.673,1465.568
ATLAng__CHINng,1237,0.537476,10.81,0.0
ATLAng__HSTNng,1237,1.780342,500.0,9724.996
ATLAng__IPLSng,1237,0.354368,7.744,0.0
ATLAng__WASHng,1237,0.849647,33.255,492.503
CHINng__IPLSng,1237,1.07133,500.0,2691.59
